Model,MSE_Train,NMSE_Train
Model_1,11175.734846675012,3.1408420539215394
Model_2,9250.823030681822,2.599862506293793
Model_3,9243.18072839796,2.5977147044059308
Model_4,3217.2291106040675,0.9041739649623323
Model_5,967.1799404043716,0.2718174216020496
Model_6,529.376307894642,0.14877655858843938
Model_7,62.682826844842026,0.017616457558630817
Model_8,0.0004596468419283195,1.291797050383862e-07
Model_9,0.00040754665736380744,1.1453740608066005e-07
Model_10,0.00038630684004087963,1.0856814210109179e-07
Model_11,0.00034600140967900434,9.724065514665249e-08
Model_12,0.0001488904822086105,4.1844361410255954e-08
Model_13,9.257768130968824e-05,2.6018143656882208e-08
Model_14,8.080432533175579e-05,2.2709345436577215e-08
Model_15,2.0536780784432826e-05,5.771681739488046e-09
