Complexity,Loss,Equation
1,7.294054674100288e14,"2.0303921968207505e7"
3,1.4676163896247638e11,"square(square(x0))"
4,1.4676163896247626e11,"cube(x0) * x0"
5,233552.66893823302,"square(square(x0 - -0.2518390675754097))"
7,70865.14781991666,"square(square(x0 - -0.7489371324845222) - x0)"
8,90.78218353880055,"square(square(x0)) + cube(x0 - -0.33608612912445823)"
10,3.800652461743116e-17,"(square(square(x0) + x0) + x0) - cube(x0)"
11,2.390845874907374e-17,"square(square(x0)) + (x0 + (square(x0) + cube(x0)))"
13,2.182373698050161e-17,"((x0 * square(x0)) + square(x0)) + (square(square(x0)) + x0)"
14,1.371551559056167e-17,"((square(square(x0)) + square(x0)) + x0) + ((x0 * x0) * x0)"
20,8.543777410183837e-18,"((((((cube(x0) + (x0 * cube(x0))) + square(x0)) - x0) + x0) + 0.8365596559746302) + x0) - 0.8365596559746302"
