Complexity,Loss,Equation
1,7.912859253271104e22,"x0"
2,6.958778332266113e22,"square(-194468.9558002549)"
3,9.345393201243238e18,"square(cube(x0))"
5,4.032039480597659e12,"square(cube(x0 - -0.1677444312480305))"
7,2.568510029591485e12,"square(cube(x0 - -0.16770053177977798)) - -1.4524128192855408e6"
9,1.3725059664540343e11,"-0.6784472600684929 + cube(square((x0 * 0.9999859713908967) + 0.16903082490452281))"
11,2.1364341324647438e10,"cube(square(x0 + 0.1662592132940953)) + square(square(x0 - 4.416500287665985))"
13,4.418514776208587e9,"(cube(square(x0) - -0.3366525940942436) + (square(x0) * cube(x0))) + x0"
16,4.024978034492616e9,"((cube(x0) - square(x0)) * (square(x0) - -0.842411533983745)) + square(x0 + cube(x0))"
18,2.0552560527604066e7,"(((square(square(x0)) + (cube(x0) * square(x0))) + 0.26734327566143806) + square(cube(x0))) + cube(x0)"
20,9.693371189770997e6,"(((square(square(x0)) + ((cube(x0) + 0.31714433298637357) * square(x0))) + 0.26734327566143806) + square(cube(x0))) + cube(x0)"
21,78072.68670389589,"(((square(square(x0)) + ((cube(x0) + cos(0.31714433298637357)) * square(x0))) + 0.26734327566143806) + square(cube(x0))) + cube(x0)"
23,77662.92973887424,"((((square(square(x0)) + ((cube(x0) + cos(0.31714433298637357)) * square(x0))) + 0.26734327566143806) + square(cube(x0))) + cube(x0)) - -0.9494222490240887"
25,77385.30687575253,"(((((square(square(x0)) + ((cube(x0) + cos(0.31714433298637357)) * square(x0))) + 0.26734327566143806) - -0.6456535931324008) + square(cube(x0))) + cube(x0)) - -0.9494222490240887"
