Model,MSE_Train,NMSE_Train
Model_1,3428.3487974043464,3241.5901021772147
Model_2,0.5289276231573126,0.5001143843044756
Model_3,0.5289276231573126,0.5001143843044756
Model_4,0.3106871496502036,0.29376252204625647
Model_5,7.974799552064593e-05,7.540373754966843e-05
Model_6,7.974799552064593e-05,7.540373754966843e-05
Model_7,7.847328795997781e-05,7.419846945823015e-05
Model_8,7.847328795997781e-05,7.419846945823015e-05
Model_9,7.799512936318342e-05,7.374635846654424e-05
Model_10,7.759913718394087e-05,7.33719378913262e-05
Model_11,7.679539799622005e-05,7.261198225390087e-05
