Model,MSE_Train,NMSE_Train
Model_1,1.6482202779301065,3.3276045001045254
Model_2,0.5610006414994062,1.1326084772839518
Model_3,0.22504943403398014,0.4543540201907437
Model_4,0.15702812272667058,0.31702527558054516
Model_5,0.15116429892866068,0.30518675695572745
Model_6,0.05877949122104397,0.11867036349451748
Model_7,0.05877949122104397,0.11867036349451748
Model_8,0.05187871943120259,0.10473834265388789
Model_9,0.038235426711961604,0.07719379484271553
Model_10,0.02307485984133465,0.04658601066584041
Model_11,0.004734110018803467,0.009557730852786148
Model_12,0.0013776574633709978,0.0027813631685644855
Model_13,0.00028253117024180474,0.0005704043361832094
Model_14,2.4422430417132976e-05,4.930663118742891e-05
Model_15,2.1475153305774882e-07,4.335635093051646e-07
