Complexity,Loss,Equation
1,0.5864,"x4"
3,0.2426,"x4 - x5"
7,0.2423,"log(exp(x4)) - log(exp(x5))"
8,0.1858,"x4 - (x5 / (exp(x5) - x5))"
9,0.06036,"-0.6924 * (x5 - x4)"
15,0.05856,"((x4 * 1.097) - x5) / 1.512"
17,0.0445,"((x4 - x5) * 0.6904) - (x0 / 7.91)"
23,0.04236,"((x4 / 1.373) + (x5 / -1.508)) + (x0 * -0.1285)"
26,0.0403,"((x2 - x0) / exp(2.29)) + ((x4 - x5) * (0.3306 ^ 0.3306))"
29,0.0391,"(x0 + ((x4 - x5) / exp(0.369))) - ((exp(0.1163) * x0) - (x2 * 0.0718))"
