0,1,2,3
2.012070542311349,0.11509873270598803,0.7857279001693414,1.341441374847733
2.0120705423113634,0.11509873270598803,0.7857279001693414,1.341441374847733
1.8367747788854984,0.6028053798673199,0.33930843132321087,1.4485021325919831
2.0120705423112923,0.1149298929170186,0.0817822292990158,1.3521995584697208
0.06742263248476377,0.0593340275098484,0.7209292002422316,1.4503108819656347
0.23548298906717946,0.5567391883786286,0.9456972456535908,1.0707023532526705
0.013485583454752259,0.01541241856297404,0.44007758504628214,1.3845239260967759
0.5333903641924707,0.4017377199871106,0.6889216684194395,0.7932592966751315
0.6728673116700463,0.25859526029586277,0.08535882057498156,0.25259682360604074
0.2054815368111207,0.017251556764989573,0.6148331986235931,0.3819849799875641
0.2933279553534618,0.10284589212622564,0.5493282103352186,0.2984916599264693
0.5597182941764203,0.012212784678055755,0.17839610072510226,0.28359575255962
0.515097035951257,0.19464657543741737,0.2778341783252145,0.04417211397942822
0.06118222937998041,0.5281878197700252,0.1307177667773729,0.09971719511079868
0.146184430601636,0.22391512052132612,0.18251227225726296,0.4141724351923983
0.07753129668869008,0.0092301564323094,0.25422168883898166,0.18591538618973402
0.054560347106260565,0.07563907389848623,0.020873055323114897,0.09241463668072925
0.01624351409668634,0.05780944892262596,0.07039722073021437,0.028830572681783906
