complexity,loss,score,equation,sympy_format,lambda_format
1,170.06375,0.0,x0,x0,PySRFunction(X=>x0)
2,50.868057,1.2069382040501635,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,9.191126,0.8554983546799767,exp(x0) * x0,x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,1.4226577,1.8657117113115838,exp(x0) + exp(x0),exp(x0) + exp(x0),PySRFunction(X=>exp(x0) + exp(x0))
7,1.0390278,0.1571206368889307,exp(x0) / cos(x0 / x0),exp(x0)/cos(x0/x0),PySRFunction(X=>exp(x0)/cos(x0/x0))
8,0.06584033,2.758808178730988,((x0 ^ x0) + x0) + exp(x0),x0 + x0**x0 + exp(x0),PySRFunction(X=>x0 + x0**x0 + exp(x0))
11,0.035755947,0.20350532118370812,sin(x0) + exp(x0 / 0.78924567),exp(x0/0.78924567) + sin(x0),PySRFunction(X=>exp(x0/0.78924567) + sin(x0))
12,0.026827466,0.28729039149371266,exp(x0) + exp(log(x0) * 2.7161617),x0**2.7161617 + exp(x0),PySRFunction(X=>x0**2.7161617 + exp(x0))
13,0.0005982357,3.8031966689919856,x0 + ((x0 * (0.99657774 + x0)) * x0),x0*x0*(x0 + 0.99657774) + x0,PySRFunction(X=>x0*x0*(x0 + 0.99657774) + x0)
15,0.00010212808,0.8838785558040596,((x0 * (1.3020178 + x0)) * x0) + sin(sin(x0)),x0*x0*(x0 + 1.3020178) + sin(sin(x0)),PySRFunction(X=>x0*x0*(x0 + 1.3020178) + sin(sin(x0)))
19,4.328267e-05,0.21461884697408426,(x0 + ((x0 ^ x0) + (x0 * 8.231326))) + -8.619206,x0 + x0*8.231326 + x0**x0 - 8.619206,PySRFunction(X=>x0 + x0*8.231326 + x0**x0 - 8.619206)
20,3.774726e-05,0.13683943366846069,(log(x0) + ((x0 ^ x0) + (x0 * 8.744428))) + -8.322348,8.744428*x0 + x0**x0 + log(x0) - 8.322348,PySRFunction(X=>8.744428*x0 + x0**x0 + log(x0) - 8.322348)
