Model,MSE_Train,NMSE_Train
Model_1,0.439689675,2.678939446363402
Model_2,0.24015173088565028,1.4631954798165698
Model_3,0.16426340250000002,1.0008233842450787
Model_4,0.0754631854766991,0.4597817866015776
Model_5,0.03035130708088324,0.18492431915229063
Model_6,0.027802038808776294,0.16939214789193532
Model_7,0.003860028296372663,0.02351836455389053
Model_8,0.0014975936229420065,0.00912453227636428
Model_9,0.0010145205926583667,0.0061812669010717055
Model_10,0.00014850005650458243,0.0009047805344924689
Model_11,0.00011908660102710937,0.0007255703537383809
Model_12,5.2574589302300854e-05,0.0003203262418165473
Model_13,3.0241203070855498e-05,0.00018425347789210843
Model_14,2.334914151719732e-06,1.4226155355852127e-05
