Complexity,Loss,Equation
1,43.341184094569094,"0.6340724036389084"
2,38.71942726195773,"cos(-0.10014895876467862)"
3,0.05749976945858612,"x0 * 0.14306651158569406"
4,0.04616668867820513,"x0 * sin(0.14306651158569406)"
5,0.003810530375273038,"(x0 + -1.3599279720625401) * 0.14306651158569406"
6,0.00011311009599847041,"(x0 ^ 0.5318436269438797) - cos(-0.2294495069444735)"
8,8.24770994318599e-5,"(x0 ^ 0.5318436269438797) - cos(0.17384001105620575 / 0.698556709469597)"
9,3.7939007504355926e-5,"((cos(1.502439265161455) + x0) ^ 0.5223809808032983) - cos(0.8324652424146846)"
11,2.5737183257422493e-5,"((x0 + 0.017131976656980984) ^ 0.5185405340832531) - cos(sin(-0.6300597586313597 + -1.0946111829150222))"
12,1.7003438379053803e-8,"(x0 - sin(-0.20052050589941967)) / (x0 - ((0.9309877591223169 * x0) + -3.649972847291482))"
13,1.1843784415186131e-9,"((cos(1.1201547958856188) + x0) ^ 0.4996196351619855) - ((cos(0.0016057770687644142) ^ -0.5017614827926793) / x0)"
